trip_id,driver_id,rating,late_delivery_flag
TRP-100-14286,DRV100236,4.325823138456108,1
TRP-100-14287,DRV100376,4.227448170676823,1
TRP-100-14288,DRV100460,4.227302442726378,0
TRP-100-14289,DRV100243,4.693502939949691,0
TRP-100-14290,DRV100091,4.003843013208875,1
TRP-100-14291,DRV100264,4.690493057543078,0
TRP-100-14292,DRV100456,4.628313594303274,0
TRP-100-14293,DRV100460,4.105171486288405,0
TRP-100-14294,DRV100139,4.506914468030556,0
TRP-100-14295,DRV100101,4.718195294923815,0
TRP-100-14296,DRV100548,4.699996141763258,0
TRP-100-14297,DRV100026,4.504646503975181,1
TRP-100-14298,DRV100433,4.1677731517281185,0
TRP-100-14299,DRV100027,4.712762538780254,0
TRP-100-14300,DRV100493,4.640597797703812,0
TRP-100-14301,DRV100539,4.549615621615955,1
TRP-100-14302,DRV100184,4.240628004561044,0
TRP-100-14303,DRV100046,4.036348260271353,0
TRP-100-14304,DRV100288,4.708224016163852,0
TRP-100-14305,DRV100185,4.629679952158363,0
TRP-100-14306,DRV100255,4.582080305886271,0
TRP-100-14307,DRV100391,4.46061061746431,0
TRP-100-14308,DRV100125,4.183343165049952,0
TRP-100-14309,DRV100219,4.5606850785260376,0
TRP-100-14310,DRV100462,4.205547455992846,0
TRP-100-14311,DRV100381,3.7552079330900194,0
TRP-100-14312,DRV100201,4.671551622203107,0
TRP-100-14313,DRV100390,4.7194267130304635,0
TRP-100-14314,DRV100450,4.122433810596796,1
TRP-100-14315,DRV100347,4.600530349762164,0
TRP-100-14316,DRV100145,3.536524439783749,0
TRP-100-14317,DRV100001,4.817836380801316,0
TRP-100-14318,DRV100475,4.113570151028353,0
TRP-100-14319,DRV100484,4.573536446862964,0
TRP-100-14320,DRV100411,4.530796962923699,0
TRP-100-14321,DRV100046,4.932209269478844,0
TRP-100-14322,DRV100343,4.609093189109975,0
TRP-100-14323,DRV100482,4.738141621311953,0
TRP-100-14324,DRV100241,4.544172025248751,0
TRP-100-14325,DRV100115,4.602923097225399,0
TRP-100-14326,DRV100344,4.260250455748848,1
TRP-100-14327,DRV100486,4.970662777709126,0
TRP-100-14328,DRV100027,4.407958463286851,1
TRP-100-14329,DRV100350,4.751416651016866,0
TRP-100-14330,DRV100381,4.515254281211449,0
TRP-100-14331,DRV100356,4.3686519485502755,0
TRP-100-14332,DRV100381,4.230035225989318,1
TRP-100-14333,DRV100376,3.9334577230870655,1
TRP-100-14334,DRV100073,3.8022493532694432,1
TRP-100-14335,DRV100142,4.372485509383028,1
TRP-100-14336,DRV100369,4.596963324737157,0
TRP-100-14337,DRV100009,3.34641185676923,0
TRP-100-14338,DRV100377,4.362870774941111,0
TRP-100-14339,DRV100391,4.119663549489074,0
TRP-100-14340,DRV100145,4.706944031993031,0
TRP-100-14341,DRV100351,4.605737816949582,0
TRP-100-14342,DRV100321,4.005339329040388,1
TRP-100-14343,DRV100161,3.908105853187435,0
TRP-100-14344,DRV100280,3.7786421121300506,1
TRP-100-14345,DRV100544,4.306565354688992,1
TRP-100-14346,DRV100261,3.9960053520780296,1
TRP-100-14347,DRV100375,4.1200286243414155,1
TRP-100-14348,DRV100023,4.563286818431858,1
TRP-100-14349,DRV100046,4.193033559913527,0
TRP-100-14350,DRV100046,4.654395522168153,0
TRP-100-14351,DRV100460,4.19293024949468,0
TRP-100-14352,DRV100214,4.069818347566923,1
TRP-100-14353,DRV100138,3.971897493727188,1
TRP-100-14354,DRV100440,4.507488715927955,0
TRP-100-14355,DRV100096,4.550817826805122,0
TRP-100-14356,DRV100150,4.726202416700658,0
TRP-100-14357,DRV100263,4.343732583480382,1
TRP-100-14358,DRV100205,3.9824487028458515,0
TRP-100-14359,DRV100343,4.488588702084166,0
TRP-100-14360,DRV100208,4.023441890896476,0
TRP-100-14361,DRV100243,4.327462467530537,0
TRP-100-14362,DRV100508,4.092679695613009,1
TRP-100-14363,DRV100522,4.349584574044694,1
TRP-100-14364,DRV100486,4.79207886448285,0
TRP-100-14365,DRV100509,4.028393650458817,1
TRP-100-14366,DRV100334,4.665942806006108,0
TRP-100-14367,DRV100381,4.073186786834942,1
TRP-100-14368,DRV100331,4.176598495958025,1
TRP-100-14369,DRV100462,3.882365907166366,1
TRP-100-14370,DRV100328,4.083093109000015,1
TRP-100-14371,DRV100063,4.479634063424535,0
TRP-100-14372,DRV100479,4.358224780945219,0
TRP-100-14373,DRV100447,4.74320750137647,0
TRP-100-14374,DRV100482,4.354676627396097,1
TRP-100-14375,DRV100110,4.545812951499131,0
TRP-100-14376,DRV100170,4.653688247160425,0
TRP-100-14377,DRV100183,4.824416971601727,0
TRP-100-14378,DRV100306,4.182570089201208,0
TRP-100-14379,DRV100075,4.385118647786131,1
TRP-100-14380,DRV100238,4.400357067509437,0
TRP-100-14381,DRV100104,4.2266181071868685,1
TRP-100-14382,DRV100164,4.7729067698683965,0
TRP-100-14383,DRV100417,4.577951423244622,0
TRP-100-14384,DRV100504,4.1940632230328685,1
TRP-100-14385,DRV100015,4.964760871126247,0
TRP-100-14386,DRV100333,4.69430187777501,0
TRP-100-14387,DRV100023,4.498137002961803,0
TRP-100-14388,DRV100047,3.892272953975325,1
TRP-100-14389,DRV100415,4.618278378183671,1
TRP-100-14390,DRV100434,4.647908479405622,1
TRP-100-14391,DRV100479,3.7733158643284885,1
TRP-100-14392,DRV100284,4.260126579379415,0
TRP-100-14393,DRV100508,4.605037340233485,0
TRP-100-14394,DRV100096,4.839306651256771,0
TRP-100-14395,DRV100154,4.52253164079495,0
TRP-100-14396,DRV100076,4.552356654075688,1
TRP-100-14397,DRV100474,4.265370939593384,1
TRP-100-14398,DRV100139,4.2257267787952655,0
TRP-100-14399,DRV100087,4.853965413723282,0
TRP-100-14400,DRV100372,4.620923414908321,1
TRP-100-14401,DRV100046,4.463175945275725,0
TRP-100-14402,DRV100026,4.596409038355397,0
TRP-100-14403,DRV100060,4.616850275307921,0
TRP-100-14404,DRV100001,4.59380683069792,0
TRP-100-14405,DRV100410,4.324129297430045,1
TRP-100-14406,DRV100333,5.0,0
TRP-100-14407,DRV100125,3.6489709743796928,1
TRP-100-14408,DRV100141,4.910784546522705,0
TRP-100-14409,DRV100479,4.143267021950816,0
TRP-100-14410,DRV100304,4.472510131008907,0
TRP-100-14411,DRV100411,4.987822765531653,0
TRP-100-14412,DRV100277,3.8646863186487215,1
TRP-100-14413,DRV100144,4.767962358847279,0
TRP-100-14414,DRV100581,4.196164520739141,1
TRP-100-14415,DRV100333,4.437232307116032,1
TRP-100-14416,DRV100073,4.2059470477179195,0
TRP-100-14417,DRV100250,4.251969479081437,0
TRP-100-14418,DRV100202,4.432529843363756,0
TRP-100-14419,DRV100130,4.211414822000489,0
TRP-100-14420,DRV100560,4.833165528064043,0
TRP-100-14421,DRV100520,4.300131230311788,1
TRP-100-14422,DRV100116,4.6636188794619455,0
TRP-100-14423,DRV100216,4.546496501922222,0
TRP-100-14424,DRV100449,4.26435935780944,1
TRP-100-14425,DRV100124,4.187234928929466,1
TRP-100-14426,DRV100347,4.328464741301456,0
TRP-100-14427,DRV100411,4.596887613095095,0
TRP-100-14428,DRV100382,4.6282933752050885,0
TRP-100-14429,DRV100417,4.277904700317105,1
TRP-100-14430,DRV100417,4.61683039544556,0
TRP-100-14431,DRV100577,4.885151856876685,0
TRP-100-14432,DRV100212,4.6253995050898045,0
TRP-100-14433,DRV100518,4.5913327619740585,0
TRP-100-14434,DRV100013,4.684585744920271,0
TRP-100-14435,DRV100179,5.0,0
TRP-100-14436,DRV100027,4.731660637716484,0
TRP-100-14437,DRV100382,4.711011388452973,0
TRP-100-14438,DRV100055,4.573303314875129,0
TRP-100-14439,DRV100499,4.323864746070107,1
TRP-100-14440,DRV100381,4.229614291561075,0
TRP-100-14441,DRV100020,4.695272712224836,1
TRP-100-14442,DRV100422,4.017642096185826,1
TRP-100-14443,DRV100508,4.931970362835149,0
TRP-100-14444,DRV100388,4.364341773002748,1
TRP-100-14445,DRV100020,4.746468080854589,0
TRP-100-14446,DRV100507,3.882439935607993,0
TRP-100-14447,DRV100431,4.270701073564058,0
TRP-100-14448,DRV100230,3.969971170211372,0
TRP-100-14449,DRV100202,4.487835657825383,1
TRP-100-14450,DRV100288,4.831496915945068,0
TRP-100-14451,DRV100511,5.0,0
TRP-100-14452,DRV100156,4.135898121043584,1
TRP-100-14453,DRV100055,4.654112198271678,0
TRP-100-14454,DRV100509,4.688359682359559,1
TRP-100-14455,DRV100017,4.322256449973486,0
TRP-100-14456,DRV100544,4.306853459474987,1
TRP-100-14457,DRV100190,3.781228370322614,0
TRP-100-14458,DRV100306,4.661116571189173,0
TRP-100-14459,DRV100074,4.6129463061496905,0
TRP-100-14460,DRV100537,4.361005216738871,0
TRP-100-14461,DRV100441,4.415241126616098,1
TRP-100-14462,DRV100551,4.445794573701924,0
TRP-100-14463,DRV100400,4.5796578383494175,0
TRP-100-14464,DRV100105,4.841603453645259,0
TRP-100-14465,DRV100192,4.268299062451093,1
TRP-100-14466,DRV100293,4.826825645670235,0
TRP-100-14467,DRV100358,4.721000974725313,0
TRP-100-14468,DRV100554,3.91158326745486,0
TRP-100-14469,DRV100236,4.651604837519014,0
TRP-100-14470,DRV100414,4.697624717560509,0
TRP-100-14471,DRV100573,4.410811332002684,0
TRP-100-14472,DRV100086,4.515487091288011,0
TRP-100-14473,DRV100508,4.74144099485458,0
TRP-100-14474,DRV100257,5.0,0
TRP-100-14475,DRV100431,4.6802506866684395,0
TRP-100-14476,DRV100182,4.942048848119756,0
TRP-100-14477,DRV100206,4.325112876951972,0
TRP-100-14478,DRV100018,4.792148033274293,0
TRP-100-14479,DRV100581,4.382880719789186,0
TRP-100-14480,DRV100479,5.0,0
TRP-100-14481,DRV100053,4.5521679036869385,0
TRP-100-14482,DRV100600,4.377267895021912,1
TRP-100-14483,DRV100358,4.579845187845083,0
TRP-100-14484,DRV100503,4.505754296026862,0
TRP-100-14485,DRV100038,4.478118377351218,0
TRP-100-14486,DRV100240,4.754622625593128,0
TRP-100-14487,DRV100392,3.876831735518094,1
TRP-100-14488,DRV100060,4.07217665081901,1
TRP-100-14489,DRV100293,4.584290565536431,1
TRP-100-14490,DRV100270,4.511634368967642,1
TRP-100-14491,DRV100132,4.567842334592067,0
TRP-100-14492,DRV100186,4.38894336360671,1
TRP-100-14493,DRV100579,4.339540315671405,0
TRP-100-14494,DRV100179,4.916188350924335,0
TRP-100-14495,DRV100129,4.127429411927253,1
TRP-100-14496,DRV100323,4.214465664572976,1
TRP-100-14497,DRV100392,4.385267294676777,0
TRP-100-14498,DRV100426,4.253317444205452,0
TRP-100-14499,DRV100446,4.489265111605994,1
TRP-100-14500,DRV100024,4.51824735866229,0
TRP-100-14501,DRV100244,4.178286175369046,0
TRP-100-14502,DRV100457,4.664242869090804,0
TRP-100-14503,DRV100539,3.5666511731661097,1
TRP-100-14504,DRV100356,4.376885747531409,0
TRP-100-14505,DRV100029,4.462013413918133,0
TRP-100-14506,DRV100245,4.647256353167496,0
TRP-100-14507,DRV100046,4.422158310899986,1
TRP-100-14508,DRV100440,4.809442064303169,0
TRP-100-14509,DRV100035,4.870127849160299,0
TRP-100-14510,DRV100106,4.02518130117832,1
TRP-100-14511,DRV100255,4.80771243509723,0
TRP-100-14512,DRV100280,4.560251672503137,0
TRP-100-14513,DRV100250,4.361541114992272,1
TRP-100-14514,DRV100280,4.3503847920045935,1
TRP-100-14515,DRV100420,4.244628422658579,1
TRP-100-14516,DRV100226,4.141152617192887,0
TRP-100-14517,DRV100326,4.625984425940451,0
TRP-100-14518,DRV100189,4.707447664982499,0
TRP-100-14519,DRV100218,4.131431608252398,1
TRP-100-14520,DRV100364,4.758642197218719,0
TRP-100-14521,DRV100294,4.428522549192315,0
TRP-100-14522,DRV100425,4.157867728936777,0
TRP-100-14523,DRV100333,3.1867733912713807,0
TRP-100-14524,DRV100476,4.128607556419733,1
TRP-100-14525,DRV100270,4.639558854777041,0
TRP-100-14526,DRV100295,4.485295057999327,0
TRP-100-14527,DRV100392,4.523358548940199,0
TRP-100-14528,DRV100134,4.502212230992502,0
TRP-100-14529,DRV100238,4.090957892847013,1
TRP-100-14530,DRV100373,4.40136926296037,0
TRP-100-14531,DRV100020,4.729004785333531,0
TRP-100-14532,DRV100265,4.602622516744362,0
TRP-100-14533,DRV100352,4.5579914897184075,0
TRP-100-14534,DRV100580,4.9565100823810235,0
TRP-100-14535,DRV100517,4.284915734962594,0
TRP-100-14536,DRV100176,4.465408536163918,0
TRP-100-14537,DRV100306,4.694982410615486,0
TRP-100-14538,DRV100030,5.0,0
TRP-100-14539,DRV100146,4.70434590395265,0
TRP-100-14540,DRV100458,4.653665392353485,0
TRP-100-14541,DRV100070,4.689460655306968,0
TRP-100-14542,DRV100159,4.534019020213746,0
TRP-100-14543,DRV100565,3.529118254089277,0
TRP-100-14544,DRV100484,4.272682977153347,1
TRP-100-14545,DRV100461,3.6272508620566186,0
TRP-100-14546,DRV100508,4.3748282994410035,0
TRP-100-14547,DRV100441,4.824662304850771,0
TRP-100-14548,DRV100068,4.169305690975164,0
TRP-100-14549,DRV100311,4.174581709870758,1
TRP-100-14550,DRV100271,3.585577211643933,1
TRP-100-14551,DRV100193,4.765652192968261,0
TRP-100-14552,DRV100491,4.274720148241772,0
TRP-100-14553,DRV100280,3.582283881282055,1
TRP-100-14554,DRV100032,4.643511921483716,0
TRP-100-14555,DRV100172,4.568067072827992,1
TRP-100-14556,DRV100139,4.661410548941636,0
TRP-100-14557,DRV100524,4.571793429647978,0
TRP-100-14558,DRV100381,3.8104559073899873,0
TRP-100-14559,DRV100333,4.7241339827259035,0
TRP-100-14560,DRV100305,4.8138758600682925,0
TRP-100-14561,DRV100381,5.0,0
TRP-100-14562,DRV100447,4.783503603247918,0
TRP-100-14563,DRV100330,4.392293190749387,0
TRP-100-14564,DRV100563,4.287415464348653,0
TRP-100-14565,DRV100586,3.9794083101634934,1
TRP-100-14566,DRV100596,4.507001368738289,0
TRP-100-14567,DRV100392,4.032359540077103,1
TRP-100-14568,DRV100559,4.345159503116272,0
TRP-100-14569,DRV100249,4.611228542163899,0
TRP-100-14570,DRV100508,3.9653153971411155,1
TRP-100-14571,DRV100543,4.526117131142917,0
TRP-100-14572,DRV100539,4.753296992136547,0
TRP-100-14573,DRV100489,4.1675963372650005,1
TRP-100-14574,DRV100250,4.55991614366103,0
TRP-100-14575,DRV100089,4.912507237329667,0
TRP-100-14576,DRV100206,4.493951074487742,0
TRP-100-14577,DRV100452,4.589024763701054,0
TRP-100-14578,DRV100141,4.479556068713983,0
TRP-100-14579,DRV100287,4.491550642576676,0
TRP-100-14580,DRV100333,4.539059864741017,0
TRP-100-14581,DRV100357,4.131186673637918,1
TRP-100-14582,DRV100561,4.004214060990265,1
TRP-100-14583,DRV100388,4.658828728746475,0
TRP-100-14584,DRV100464,5.0,0
TRP-100-14585,DRV100339,4.849208815253683,0
TRP-100-14586,DRV100491,4.581785774600768,0
TRP-100-14587,DRV100163,4.383947264609295,0
TRP-100-14588,DRV100125,4.972070040896787,0
TRP-100-14589,DRV100554,4.295939873757104,1
TRP-100-14590,DRV100407,4.429274813669527,0
TRP-100-14591,DRV100392,4.510585026868547,0
TRP-100-14592,DRV100283,4.7544258298820194,0
TRP-100-14593,DRV100229,4.377309155229831,0
TRP-100-14594,DRV100331,4.563232972914637,1
TRP-100-14595,DRV100068,3.7433831020780435,1
TRP-100-14596,DRV100278,4.113552515109135,1
TRP-100-14597,DRV100279,5.0,0
TRP-100-14598,DRV100323,4.561551201054615,1
TRP-100-14599,DRV100377,4.6674876651239305,0
TRP-100-14600,DRV100572,4.690577302188368,0
TRP-100-14601,DRV100382,4.498184008347212,0
TRP-100-14602,DRV100522,4.663719117614888,1
TRP-100-14603,DRV100331,4.491881263696405,1
TRP-100-14604,DRV100374,3.706014032044712,1
TRP-100-14605,DRV100042,4.7987845078905265,0
TRP-100-14606,DRV100074,4.305150292546015,1
TRP-100-14607,DRV100338,4.720986169651529,0
TRP-100-14608,DRV100245,4.0795339054106705,1
TRP-100-14609,DRV100475,4.73148059518474,0
TRP-100-14610,DRV100323,3.658005052268218,1
TRP-100-14611,DRV100521,4.1515668783677935,0
TRP-100-14612,DRV100582,4.648642330368571,0
TRP-100-14613,DRV100084,3.943894996851343,1
TRP-100-14614,DRV100244,3.775645137331671,1
TRP-100-14615,DRV100391,4.331778314195804,1
TRP-100-14616,DRV100190,3.44680476590845,1
TRP-100-14617,DRV100167,4.385992852581062,1
TRP-100-14618,DRV100479,4.177498500708063,0
TRP-100-14619,DRV100589,3.865525162607101,0
TRP-100-14620,DRV100457,4.873748770324069,0
TRP-100-14621,DRV100314,4.212577145489374,1
TRP-100-14622,DRV100270,4.5689420194994055,0
TRP-100-14623,DRV100323,3.5441748419666697,1
TRP-100-14624,DRV100280,3.8722179124458105,1
TRP-100-14625,DRV100305,4.18833973591431,1
TRP-100-14626,DRV100119,4.4963212099927,0
TRP-100-14627,DRV100539,4.941951597078743,0
TRP-100-14628,DRV100446,4.535980132450928,0
TRP-100-14629,DRV100396,4.540906156683795,0
TRP-100-14630,DRV100569,4.9475667656399684,0
TRP-100-14631,DRV100177,4.124512921586293,1
TRP-100-14632,DRV100046,3.9058453088313967,0
TRP-100-14633,DRV100486,4.628154932875536,0
TRP-100-14634,DRV100599,4.470470841843673,0
TRP-100-14635,DRV100338,4.877159141868296,0
TRP-100-14636,DRV100031,4.565226821493921,1
TRP-100-14637,DRV100460,4.513966448659064,0
TRP-100-14638,DRV100046,4.679928477647465,0
TRP-100-14639,DRV100323,2.999656549036577,1
TRP-100-14640,DRV100174,4.610562339308472,0
TRP-100-14641,DRV100545,4.547176003607816,0
TRP-100-14642,DRV100276,4.111912921245928,0
TRP-100-14643,DRV100532,4.11871064116838,1
TRP-100-14644,DRV100185,4.822928722899756,0
TRP-100-14645,DRV100239,4.642572637185118,0
TRP-100-14646,DRV100567,4.570895361592628,0
TRP-100-14647,DRV100118,4.16124897967723,1
TRP-100-14648,DRV100338,4.451977854100959,0
TRP-100-14649,DRV100240,4.519411481385673,0
TRP-100-14650,DRV100457,4.995185173002176,0
TRP-100-14651,DRV100073,3.780352865071174,1
TRP-100-14652,DRV100266,4.794760323562503,0
TRP-100-14653,DRV100411,4.667737377995376,1
TRP-100-14654,DRV100250,4.735446867164617,0
TRP-100-14655,DRV100031,4.7090265083481215,0
TRP-100-14656,DRV100415,4.469733366034932,0
TRP-100-14657,DRV100305,4.140625328394374,1
TRP-100-14658,DRV100007,3.6550764915538467,1
TRP-100-14659,DRV100363,4.522743466914849,0
TRP-100-14660,DRV100548,4.371548564694572,0
TRP-100-14661,DRV100063,3.929888981615278,1
TRP-100-14662,DRV100347,3.950080316238405,1
TRP-100-14663,DRV100428,4.614597453217015,1
TRP-100-14664,DRV100043,3.4444417329506245,1
TRP-100-14665,DRV100014,4.870454408499401,0
TRP-100-14666,DRV100280,4.706792553732936,0
TRP-100-14667,DRV100467,4.414341084659967,0
TRP-100-14668,DRV100090,4.005687493207204,0
TRP-100-14669,DRV100492,5.0,0
TRP-100-14670,DRV100384,4.556602059959809,0
TRP-100-14671,DRV100205,4.018421893926494,0
TRP-100-14672,DRV100311,4.42796212387055,0
TRP-100-14673,DRV100578,5.0,0
TRP-100-14674,DRV100132,4.454191181668654,1
TRP-100-14675,DRV100303,3.841122544674289,0
TRP-100-14676,DRV100373,3.9501465748923064,1
TRP-100-14677,DRV100077,4.841512227656731,0
TRP-100-14678,DRV100026,4.057102254730767,0
TRP-100-14679,DRV100008,4.544049723011166,0
TRP-100-14680,DRV100200,4.250194415070763,0
TRP-100-14681,DRV100046,4.739897873004025,0
TRP-100-14682,DRV100476,4.648445844473268,0
TRP-100-14683,DRV100598,4.471702166596711,1
TRP-100-14684,DRV100033,4.391628567575398,1
TRP-100-14685,DRV100263,4.245163989705817,0
TRP-100-14686,DRV100016,4.45879175972807,0
TRP-100-14687,DRV100075,4.5095394221595635,0
TRP-100-14688,DRV100200,4.17195770293656,1
TRP-100-14689,DRV100244,4.685865654877641,0
TRP-100-14690,DRV100564,4.720580512431781,0
TRP-100-14691,DRV100245,4.570184364376348,1
TRP-100-14692,DRV100299,3.538778015382101,0
TRP-100-14693,DRV100149,4.508462698112382,0
TRP-100-14694,DRV100001,4.701672684444808,0
TRP-100-14695,DRV100533,4.839250345868805,0
TRP-100-14696,DRV100046,4.6462880993831615,0
TRP-100-14697,DRV100577,4.775704930839764,0
TRP-100-14698,DRV100073,4.934721628369871,0
TRP-100-14699,DRV100358,4.692816895893046,0
TRP-100-14700,DRV100600,4.876771602383614,0
TRP-100-14701,DRV100078,4.739929885857893,0
TRP-100-14702,DRV100259,4.771036799144207,0
TRP-100-14703,DRV100460,4.093111815725258,0
TRP-100-14704,DRV100021,4.247408134728396,0
TRP-100-14705,DRV100404,4.716730637168762,0
TRP-100-14706,DRV100046,4.327330559561509,1
TRP-100-14707,DRV100143,4.466180420891491,1
TRP-100-14708,DRV100089,4.675119408486518,0
TRP-100-14709,DRV100541,4.373779719946073,0
TRP-100-14710,DRV100104,3.6760090801620886,1
TRP-100-14711,DRV100024,4.576200731567544,0
TRP-100-14712,DRV100344,3.6641595724559917,1
TRP-100-14713,DRV100212,4.384172722617714,1
TRP-100-14714,DRV100250,4.874871874111515,0
TRP-100-14715,DRV100068,3.4864402772035556,1
TRP-100-14716,DRV100440,4.836515516931106,0
TRP-100-14717,DRV100355,4.83542293354571,0
TRP-100-14718,DRV100222,3.6911103750049636,0
TRP-100-14719,DRV100097,4.570389049993132,0
TRP-100-14720,DRV100348,4.7082911072986295,0
TRP-100-14721,DRV100460,4.5872102177090905,0
TRP-100-14722,DRV100194,4.350878341837449,0
TRP-100-14723,DRV100016,4.262320970187612,1
TRP-100-14724,DRV100130,4.46581563426956,1
TRP-100-14725,DRV100399,4.779343774805747,0
TRP-100-14726,DRV100593,5.0,0
TRP-100-14727,DRV100008,4.872354663984142,0
TRP-100-14728,DRV100191,4.523284421549977,0
TRP-100-14729,DRV100034,4.787645676315057,0
TRP-100-14730,DRV100197,4.532857509107703,0
TRP-100-14731,DRV100250,4.741489193502462,0
TRP-100-14732,DRV100548,4.213558861787717,1
TRP-100-14733,DRV100046,4.107912561815882,1
TRP-100-14734,DRV100459,4.1667181392192,1
TRP-100-14735,DRV100245,4.3549282855186044,1
TRP-100-14736,DRV100479,4.513714986323335,0
TRP-100-14737,DRV100311,4.812946258113157,0
TRP-100-14738,DRV100024,4.2616579980964895,1
TRP-100-14739,DRV100567,4.685303283392094,0
TRP-100-14740,DRV100046,4.631639678848906,0
TRP-100-14741,DRV100351,4.664612955524618,0
TRP-100-14742,DRV100517,4.423457081862402,1
TRP-100-14743,DRV100046,4.078539570124147,1
TRP-100-14744,DRV100330,4.791999004158368,0
TRP-100-14745,DRV100485,4.0582216460882385,1
TRP-100-14746,DRV100592,4.6935785683573785,0
TRP-100-14747,DRV100425,4.102485734770776,0
TRP-100-14748,DRV100174,4.426569391211199,0
TRP-100-14749,DRV100411,4.48686290772185,0
TRP-100-14750,DRV100416,4.176287191023277,0
TRP-100-14751,DRV100411,4.965118270820439,0
TRP-100-14752,DRV100503,3.7893287768795823,1
TRP-100-14753,DRV100048,4.812075590094616,0
TRP-100-14754,DRV100061,4.330349189004186,0
TRP-100-14755,DRV100380,4.57447777105662,0
TRP-100-14756,DRV100571,4.886256207831379,0
TRP-100-14757,DRV100281,4.039028917115236,1
TRP-100-14758,DRV100573,4.3470029603204505,0
TRP-100-14759,DRV100563,4.652637459860735,0
TRP-100-14760,DRV100538,4.797064912872162,0
TRP-100-14761,DRV100544,4.718844067951808,0
TRP-100-14762,DRV100532,4.693441914321784,0
TRP-100-14763,DRV100482,4.540523250263797,0
TRP-100-14764,DRV100409,3.770858824404029,1
TRP-100-14765,DRV100015,3.9891223479288014,1
TRP-100-14766,DRV100074,4.579046271319946,0
TRP-100-14767,DRV100076,4.610699984649374,0
TRP-100-14768,DRV100015,4.64435940392459,0
TRP-100-14769,DRV100066,4.485014520075712,0
TRP-100-14770,DRV100548,3.723789768764622,0
TRP-100-14771,DRV100389,4.589054011374632,0
TRP-100-14772,DRV100194,4.31896842659241,0
TRP-100-14773,DRV100472,3.8953564707964583,1
TRP-100-14774,DRV100293,4.773445518349378,0
TRP-100-14775,DRV100080,5.0,0
TRP-100-14776,DRV100522,4.532893160192782,1
TRP-100-14777,DRV100208,4.687547750360773,0
TRP-100-14778,DRV100411,4.808141981185898,0
TRP-100-14779,DRV100181,4.14096238957219,0
TRP-100-14780,DRV100304,4.518778409257645,0
TRP-100-14781,DRV100479,4.724937009415421,0
TRP-100-14782,DRV100088,4.415400299755127,0
TRP-100-14783,DRV100586,4.515724226034136,0
TRP-100-14784,DRV100042,4.388222395943696,0
TRP-100-14785,DRV100321,4.107377027824541,1
TRP-100-14786,DRV100545,4.496595173499302,0
TRP-100-14787,DRV100566,4.05729912992135,1
TRP-100-14788,DRV100141,5.0,0
TRP-100-14789,DRV100082,4.7111205061769645,0
TRP-100-14790,DRV100425,4.7448309891988885,0
TRP-100-14791,DRV100025,4.438578858319911,0
TRP-100-14792,DRV100292,4.719386445041033,0
TRP-100-14793,DRV100474,3.307543248963805,1
TRP-100-14794,DRV100333,4.976268329911195,0
TRP-100-14795,DRV100107,4.489569485201567,1
TRP-100-14796,DRV100293,4.472009042955974,0
TRP-100-14797,DRV100548,3.8795908288285137,0
TRP-100-14798,DRV100367,4.232050010465305,0
TRP-100-14799,DRV100425,4.9472846748194295,0
TRP-100-14800,DRV100207,4.613564435297134,0
TRP-100-14801,DRV100107,4.51815568254152,0
TRP-100-14802,DRV100157,4.019353185868645,1
TRP-100-14803,DRV100320,4.9458323322811575,0
TRP-100-14804,DRV100176,4.789589335453044,0
TRP-100-14805,DRV100323,4.132958668882328,1
TRP-100-14806,DRV100417,4.506581085398235,0
TRP-100-14807,DRV100433,4.8791691011811915,0
TRP-100-14808,DRV100094,4.084086864765588,0
TRP-100-14809,DRV100442,3.8428348984923697,1
TRP-100-14810,DRV100394,4.421557558339649,0
TRP-100-14811,DRV100008,4.735656080121373,0
TRP-100-14812,DRV100031,4.586278434424192,0
TRP-100-14813,DRV100381,3.307192021768373,1
TRP-100-14814,DRV100236,4.740724137337236,0
TRP-100-14815,DRV100084,4.902173712857444,0
TRP-100-14816,DRV100026,4.551874557582622,0
TRP-100-14817,DRV100089,4.730649299111284,0
TRP-100-14818,DRV100572,4.742664889067908,0
TRP-100-14819,DRV100426,4.781214577776641,0
TRP-100-14820,DRV100317,4.855834884648291,0
TRP-100-14821,DRV100564,4.218270621593062,1
TRP-100-14822,DRV100369,3.400557574519934,1
TRP-100-14823,DRV100426,4.383824394231595,0
TRP-100-14824,DRV100177,3.9848853656440113,1
TRP-100-14825,DRV100345,4.282875983502353,1
TRP-100-14826,DRV100081,4.480954004212878,1
TRP-100-14827,DRV100249,4.152508950760563,1
TRP-100-14828,DRV100021,4.217519503780726,1
TRP-100-14829,DRV100132,4.7014827590843336,0
TRP-100-14830,DRV100046,4.513870260451625,0
TRP-100-14831,DRV100239,4.6963774715376125,0
TRP-100-14832,DRV100497,4.575793595332139,0
TRP-100-14833,DRV100230,4.771722261187212,0
TRP-100-14834,DRV100489,4.797674813630551,0
TRP-100-14835,DRV100384,4.59270561815621,0
TRP-100-14836,DRV100308,4.599319119833498,0
TRP-100-14837,DRV100143,4.681771389216569,0
TRP-100-14838,DRV100548,4.0624227638347525,1
TRP-100-14839,DRV100029,4.58376197474612,1
TRP-100-14840,DRV100403,4.729803540692704,0
TRP-100-14841,DRV100370,4.484994175332585,0
TRP-100-14842,DRV100267,4.858013882382292,0
TRP-100-14843,DRV100146,3.9231774485966273,1
